stage,dataset,method,cell,seed,mae,rmse,r2,raw_pvr
e8,calce,GRU_direct,CS2_33,256,19.62866973876953,22.090159770617465,-0.4259909391403198,67.32101616628175
e8,calce,GRU_direct_proj,CS2_33,256,5.446583703515604,6.7792920054621675,0.865696381867126,67.32101616628175
e8,calce,GRU_direct,CS2_34,256,19.05042266845703,21.71481177761183,-1.3776400089263916,81.54838709677419
e8,calce,GRU_direct_proj,CS2_34,256,3.7652757053378587,4.5909137546784144,0.8937247402932653,81.54838709677419
e8,calce,GRU_direct,CS2_35,256,18.134506225585938,20.25071432478525,-0.6249712705612183,70.49356223175965
e8,calce,GRU_direct_proj,CS2_35,256,4.467621891953988,5.810417737687114,0.8662235542888349,70.49356223175965
e8,calce,GRU_direct,CS2_36,256,18.63235855102539,20.793466656987103,-0.38702619075775146,68.85919835560124
e8,calce,GRU_direct_proj,CS2_36,256,5.615569291793228,7.000819544880975,0.8427724499503462,68.85919835560124
e8,calce,GRU_direct,CS2_37,256,17.82911491394043,19.76073154593394,-0.563430666923523,70.87753134040501
e8,calce,GRU_direct_proj,CS2_37,256,4.987740301985607,6.128387388609711,0.849628698191724,70.87753134040501
e8,calce,GRU_direct,CS2_38,256,18.21433448791504,20.12783016420649,-0.6104974746704102,69.9814126394052
e8,calce,GRU_direct_proj,CS2_38,256,4.968146904927084,6.154113828965585,0.8494443045483917,69.9814126394052
e8,calce,Transformer_direct,CS2_33,256,16.509906768798828,18.256940802094196,0.02596384286880493,64.20323325635104
e8,calce,Transformer_direct_proj,CS2_33,256,6.59095828346872,8.85209457502217,0.7710128448093387,64.20323325635104
e8,calce,Transformer_direct,CS2_34,256,14.52395248413086,16.84441944837323,-0.43069159984588623,72.38709677419355
e8,calce,Transformer_direct_proj,CS2_34,256,3.966634787007424,5.339867055731015,0.8562212193689653,72.38709677419355
e8,calce,Transformer_direct,CS2_35,256,16.87830924987793,18.566501995203367,-0.3659195899963379,70.70815450643777
e8,calce,Transformer_direct_proj,CS2_35,256,4.819411069928713,6.4613661819941095,0.8345702369152925,70.70815450643777
e8,calce,Transformer_direct,CS2_36,256,17.411849975585938,19.241214481336588,-0.18767011165618896,69.06474820143885
e8,calce,Transformer_direct_proj,CS2_36,256,5.972149647940605,7.732838586956899,0.808173425968471,69.06474820143885
e8,calce,Transformer_direct,CS2_37,256,16.539579391479492,18.073614693682696,-0.3078641891479492,73.3847637415622
e8,calce,Transformer_direct_proj,CS2_37,256,5.355204179760035,6.779074937870094,0.8160018702284709,73.3847637415622
e8,calce,Transformer_direct,CS2_38,256,16.989276885986328,18.56276551130608,-0.36978209018707275,69.51672862453532
e8,calce,Transformer_direct_proj,CS2_38,256,5.270135591099085,6.73289857786161,0.8197935694346504,69.51672862453532
e8,calce,GRU_direct,CS2_33,1234,16.706409454345703,19.009269460961754,-0.05596601963043213,64.20323325635104
e8,calce,GRU_direct_proj,CS2_33,1234,6.083809701578266,8.15230493034597,0.8057862997654699,64.20323325635104
e8,calce,GRU_direct,CS2_34,1234,14.601516723632812,17.30432508790929,-0.5098828077316284,74.70967741935483
e8,calce,GRU_direct_proj,CS2_34,1234,3.7650912571175956,5.038591383890951,0.8719875569334908,74.70967741935483
e8,calce,GRU_direct,CS2_35,1234,16.388954162597656,18.35017888036534,-0.3342757225036621,64.48497854077253
e8,calce,GRU_direct_proj,CS2_35,1234,5.006224650288949,6.89156142292273,0.8118084142627008,64.48497854077253
e8,calce,GRU_direct,CS2_36,1234,17.062868118286133,19.159580855911717,-0.1776137351989746,66.49537512846865
e8,calce,GRU_direct_proj,CS2_36,1234,6.136395403092589,8.15573217564285,0.7866184861727895,66.49537512846865
e8,calce,GRU_direct,CS2_37,1234,16.189868927001953,17.97253441805588,-0.2932760715484619,68.6595949855352
e8,calce,GRU_direct_proj,CS2_37,1234,5.535151076731819,7.216835124817566,0.7914711701072419,68.6595949855352
e8,calce,GRU_direct,CS2_38,1234,16.27251625061035,18.07701335578514,-0.2990309000015259,66.82156133828995
e8,calce,GRU_direct_proj,CS2_38,1234,5.454064451515985,7.191965696689649,0.7943818941351113,66.82156133828995
e8,calce,Transformer_direct,CS2_33,1234,18.332015991210938,20.789932249985434,-0.26306354999542236,70.43879907621246
e8,calce,Transformer_direct_proj,CS2_33,1234,5.7896309592557795,7.661104782527788,0.8284851073468966,70.43879907621246
e8,calce,Transformer_direct,CS2_34,1234,17.158130645751953,20.011621531947146,-1.0192890167236328,84.64516129032258
e8,calce,Transformer_direct_proj,CS2_34,1234,3.694473516487939,4.810553129387164,0.8833126068391219,84.64516129032258
e8,calce,Transformer_direct,CS2_35,1234,18.75304412841797,20.827163067387428,-0.7187994718551636,75.85836909871244
e8,calce,Transformer_direct_proj,CS2_35,1234,4.361790251251888,5.6059309844432645,0.8754738868150005,75.85836909871244
e8,calce,Transformer_direct,CS2_36,1234,19.07203483581543,21.35538979601739,-0.4630051851272583,72.4563206577595
e8,calce,Transformer_direct_proj,CS2_36,1234,5.39671077708044,6.754138466061076,0.8536573886773182,72.4563206577595
e8,calce,Transformer_direct,CS2_37,1234,18.330577850341797,20.223678247668854,-0.6375436782836914,75.50626808100289
e8,calce,Transformer_direct_proj,CS2_37,1234,4.8802496478366795,5.9369385257665,0.8588770509807849,75.50626808100289
e8,calce,Transformer_direct,CS2_38,1234,18.781631469726562,20.694175542098495,-0.7024030685424805,74.62825278810409
e8,calce,Transformer_direct_proj,CS2_38,1234,4.825978026651591,5.910680108307506,0.8611195705813732,74.62825278810409
e8,calce,GRU_direct,CS2_33,2718,17.598615646362305,20.22150441294258,-0.1949397325515747,69.86143187066975
e8,calce,GRU_direct_proj,CS2_33,2718,5.596038891500374,7.445355582200418,0.8380093607430433,69.86143187066975
e8,calce,GRU_direct,CS2_34,2718,16.64228630065918,19.597398141488465,-0.9365592002868652,84.7741935483871
e8,calce,GRU_direct_proj,CS2_34,2718,3.587669859738604,4.723216215840328,0.887511128395641,84.7741935483871
e8,calce,GRU_direct,CS2_35,2718,17.571922302246094,19.491860280319578,-0.5054680109024048,71.88841201716738
e8,calce,GRU_direct_proj,CS2_35,2718,4.825116495527292,6.51910641376433,0.8316003906632294,71.88841201716738
e8,calce,GRU_direct,CS2_36,2718,17.982580184936523,20.138912722986376,-0.30107665061950684,71.63412127440904
e8,calce,GRU_direct_proj,CS2_36,2718,5.916876902994535,7.732806703159347,0.8081750078318382,71.63412127440904
e8,calce,GRU_direct,CS2_37,2718,17.242115020751953,19.01716320427131,-0.4479849338531494,74.83124397299903
e8,calce,GRU_direct_proj,CS2_37,2718,5.363516199725047,6.8606382434655915,0.8115476406688017,74.83124397299903
e8,calce,GRU_direct,CS2_38,2718,17.65245819091797,19.3999988359274,-0.49613070487976074,71.84014869888475
e8,calce,GRU_direct_proj,CS2_38,2718,5.3068650977549385,6.856156171893651,0.8131351818153147,71.84014869888475
e8,calce,Transformer_direct,CS2_33,2718,15.498132705688477,17.925604620915596,0.06099766492843628,62.355658198614314
e8,calce,Transformer_direct_proj,CS2_33,2718,6.144978620092942,8.305129305835358,0.7984365290788071,62.355658198614314
e8,calce,Transformer_direct,CS2_34,2718,13.988718032836914,16.830612919617632,-0.428347110748291,70.96774193548387
e8,calce,Transformer_direct_proj,CS2_34,2718,3.6971919881127215,4.9416231397143315,0.8768673714537618,70.96774193548387
e8,calce,Transformer_direct,CS2_35,2718,17.752761840820312,19.84993060121488,-0.5612877607345581,71.13733905579399
e8,calce,Transformer_direct_proj,CS2_35,2718,4.429516397097506,5.809370324299196,0.8662717802916019,71.13733905579399
e8,calce,Transformer_direct,CS2_36,2718,18.088468551635742,20.34608401549608,-0.327983021736145,68.448098663926
e8,calce,Transformer_direct_proj,CS2_36,2718,5.5321493956532235,7.028657018202891,0.8415195910506573,68.448098663926
e8,calce,Transformer_direct,CS2_37,2718,17.373836517333984,19.24789298280058,-0.4833340644836426,70.49180327868852
e8,calce,Transformer_direct_proj,CS2_37,2718,4.972317571643195,6.183061016964616,0.8469336931318667,70.49180327868852
e8,calce,Transformer_direct,CS2_38,2718,18.02935028076172,19.90288310419812,-0.5747010707855225,70.4460966542751
e8,calce,Transformer_direct_proj,CS2_38,2718,4.940138837045738,6.155494786941889,0.8493767288026419,70.4460966542751
